00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 12:33:53, Note,4
12/11/2012, 12:33:54, Note,4
12/11/2012, 12:33:56, Note,1
12/11/2012, 12:33:58, Note,1
12/11/2012, 12:33:58, Note,4
12/11/2012, 12:33:59, Note,4
12/11/2012, 12:33:59, Note,4
12/11/2012, 12:33:59, Note,4
12/11/2012, 12:33:59, Note,4
12/11/2012, 12:33:59, Note,1
12/11/2012, 12:34:00, Note,1
12/11/2012, 12:34:00, Note,4
12/11/2012, 12:34:01, Note,4
12/11/2012, 12:34:02, Note,4
12/11/2012, 12:34:03, Note,4
12/11/2012, 12:34:04, Note,4
12/11/2012, 12:34:05, Note,4
12/11/2012, 12:34:05, Note,4
12/11/2012, 12:34:06, Note,4
12/11/2012, 12:34:06, Note,4
12/11/2012, 12:34:06, Note,1
12/11/2012, 12:34:06, Note,1
12/11/2012, 12:34:07, Note,4
12/11/2012, 12:34:07, Note,4
12/11/2012, 12:34:12, Note,4
12/11/2012, 12:34:14, Note,1
12/11/2012, 12:34:16, Note,1
12/11/2012, 12:34:16, Note,4
12/11/2012, 12:34:16, Note,4
12/11/2012, 12:34:17, Note,1
12/11/2012, 12:34:17, Note,1
12/11/2012, 12:34:17, Note,1
12/11/2012, 12:34:18, Note,1
12/11/2012, 12:34:18, Note,4
12/11/2012, 12:34:18, Note,4
12/11/2012, 12:34:19, Note,4
12/11/2012, 12:34:19, Note,1
12/11/2012, 12:34:19, Note,4
12/11/2012, 12:34:19, Note,4
12/11/2012, 12:34:19, Note,4
12/11/2012, 12:34:20, Note,4
12/11/2012, 12:34:20, Note,4
12/11/2012, 12:34:20, Note,4
12/11/2012, 12:34:21, Note,4
12/11/2012, 12:34:21, Note,4
12/11/2012, 12:34:22, Note,4
12/11/2012, 12:34:22, Note,4
12/11/2012, 12:34:23, Note,4
12/11/2012, 12:34:23, Note,4
12/11/2012, 12:34:23, Note,4
12/11/2012, 12:34:24, Note,1
12/11/2012, 12:34:26, Note,1
12/11/2012, 12:34:26, Note,4
12/11/2012, 12:34:27, Note,4
12/11/2012, 12:34:27, Note,4
12/11/2012, 12:34:27, Note,4
12/11/2012, 12:34:28, Note,4
12/11/2012, 12:34:28, Note,4
12/11/2012, 12:34:29, Note,4
12/11/2012, 12:34:29, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:30, Note,4
12/11/2012, 12:34:31, Note,4
12/11/2012, 12:34:32, Note,4
12/11/2012, 12:34:33, Note,4
12/11/2012, 12:34:33, Note,4
12/11/2012, 12:34:34, Note,4
12/11/2012, 12:34:35, Note,4
12/11/2012, 12:34:36, Note,4
12/11/2012, 12:34:36, Note,4
12/11/2012, 12:34:37, Note,4
12/11/2012, 12:34:39, Note,1
12/11/2012, 12:34:39, Note,4
12/11/2012, 12:34:39, Note,4
12/11/2012, 12:34:39, Note,1
12/11/2012, 12:34:40, Note,4
12/11/2012, 12:34:41, Note,4
12/11/2012, 12:34:41, Note,1
12/11/2012, 12:34:43, Note,4
12/11/2012, 12:34:43, Note,4
12/11/2012, 12:34:43, Note,4
12/11/2012, 12:34:43, Note,4
12/11/2012, 12:34:46, Note,4
12/11/2012, 12:34:46, Note,4
12/11/2012, 12:34:47, Note,4
12/11/2012, 12:34:47, Note,4
12/11/2012, 12:34:48, Note,1
12/11/2012, 12:34:48, Note,4
12/11/2012, 12:34:48, Note,4
12/11/2012, 12:34:49, Note,4
12/11/2012, 12:34:49, Note,4
12/11/2012, 12:34:49, Note,4
12/11/2012, 12:34:49, Note,8
12/11/2012, 12:34:49, Note,7
12/11/2012, 12:34:50, Note,6
12/11/2012, 12:34:50, Note,5
12/11/2012, 12:34:50, Note,4
12/11/2012, 12:34:51, Note,2
12/11/2012, 12:34:51, Note,4
12/11/2012, 12:34:51, Note,1
12/11/2012, 12:34:52, Note,4
12/11/2012, 12:34:52, Note,1
12/11/2012, 12:34:52, Note,1
12/11/2012, 12:34:52, Note,2
12/11/2012, 12:34:52, Note,4
12/11/2012, 12:34:52, Note,3
12/11/2012, 12:34:52, Note,4
12/11/2012, 12:34:52, Note,4
12/11/2012, 12:34:52, Note,5
12/11/2012, 12:34:52, Note,5
12/11/2012, 12:34:52, Note,4
12/11/2012, 12:34:52, Note,6
12/11/2012, 12:34:54, Note,8
12/11/2012, 12:34:54, Note,4
12/11/2012, 12:34:55, Note,4
12/11/2012, 12:34:55, Note,3
12/11/2012, 12:34:55, Note,4
12/11/2012, 12:34:56, Note,1
12/11/2012, 12:34:56, Note,1
12/11/2012, 12:34:56, Note,1
12/11/2012, 12:34:56, Note,1
12/11/2012, 12:34:57, Note,2
12/11/2012, 12:34:57, Note,3
12/11/2012, 12:34:58, Note,4
12/11/2012, 12:34:59, Note,4
12/11/2012, 12:34:59, Note,4
12/11/2012, 12:34:59, Note,1
12/11/2012, 12:35:00, Note,4
12/11/2012, 12:35:00, Note,4
12/11/2012, 12:35:00, Note,4
12/11/2012, 12:35:00, Note,5
12/11/2012, 12:35:01, Note,4
12/11/2012, 12:35:01, Note,6
12/11/2012, 12:35:01, Note,5
12/11/2012, 12:35:01, Note,6
12/11/2012, 12:35:01, Note,5
12/11/2012, 12:35:01, Note,7
12/11/2012, 12:35:01, Note,8
12/11/2012, 12:35:01, Note,5
12/11/2012, 12:35:01, Note,7
12/11/2012, 12:35:02, Note,5
12/11/2012, 12:35:02, Note,1
12/11/2012, 12:35:02, Note,4
12/11/2012, 12:35:02, Note,4
12/11/2012, 12:35:03, Note,7
12/11/2012, 12:35:03, Note,5
12/11/2012, 12:35:03, Note,6
12/11/2012, 12:35:03, Note,8
12/11/2012, 12:35:03, Note,5
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,4
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,8
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:04, Note,4
12/11/2012, 12:35:04, Note,5
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,4
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,1
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,8
12/11/2012, 12:35:05, Note,6
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,8
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,6
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:05, Note,5
12/11/2012, 12:35:06, Note,5
12/11/2012, 12:35:06, Note,1
12/11/2012, 12:35:06, Note,5
12/11/2012, 12:35:06, Note,5
12/11/2012, 12:35:06, Note,7
12/11/2012, 12:35:06, Note,5
12/11/2012, 12:35:06, Note,6
12/11/2012, 12:35:06, Note,4
12/11/2012, 12:35:07, Note,3
12/11/2012, 12:35:07, Note,5
12/11/2012, 12:35:07, Note,4
12/11/2012, 12:35:07, Note,4
12/11/2012, 12:35:07, Note,3
12/11/2012, 12:35:07, Note,4
12/11/2012, 12:35:07, Note,1
12/11/2012, 12:35:07, Note,1
12/11/2012, 12:35:07, Note,1
12/11/2012, 12:35:08, Note,1
12/11/2012, 12:35:08, Note,1
12/11/2012, 12:35:08, Note,4
12/11/2012, 12:35:08, Note,4
12/11/2012, 12:35:09, Note,1
12/11/2012, 12:35:09, Switching to instrument 1
12/11/2012, 12:35:09, Note,4
12/11/2012, 12:35:09, Note,4
12/11/2012, 12:35:10, Note,2
12/11/2012, 12:35:10, Note,1
12/11/2012, 12:35:10, Note,1
12/11/2012, 12:35:11, Note,4
12/11/2012, 12:35:11, Note,2
12/11/2012, 12:35:11, Switching to instrument 2
12/11/2012, 12:35:11, Note,3
12/11/2012, 12:35:11, Note,4
12/11/2012, 12:35:12, Note,3
12/11/2012, 12:35:12, Switching to instrument 3
12/11/2012, 12:35:12, Note,2
12/11/2012, 12:35:12, Note,4
12/11/2012, 12:35:12, Switching to instrument 4
12/11/2012, 12:35:12, Note,3
12/11/2012, 12:35:12, Note,2
12/11/2012, 12:35:13, Switching to noises
12/11/2012, 12:35:13, Switching to instrument 0
12/11/2012, 12:35:13, Note,3
12/11/2012, 12:35:13, Note,1
12/11/2012, 12:35:13, Note,4
12/11/2012, 12:35:13, Note,2
12/11/2012, 12:35:13, Note,1
12/11/2012, 12:35:15, Note,1
12/11/2012, 12:35:15, Note,1
12/11/2012, 12:35:15, Note,1
12/11/2012, 12:35:15, Note,4
12/11/2012, 12:35:15, Note,1
12/11/2012, 12:35:15, Note,1
12/11/2012, 12:35:15, Note,4
12/11/2012, 12:35:15, Note,5
12/11/2012, 12:35:16, Note,1
12/11/2012, 12:35:16, Note,4
12/11/2012, 12:35:16, Note,1
12/11/2012, 12:35:16, Note,1
12/11/2012, 12:35:16, Note,5
12/11/2012, 12:35:16, Note,1
12/11/2012, 12:35:16, Note,5
12/11/2012, 12:35:16, Note,6
12/11/2012, 12:35:16, Note,1
12/11/2012, 12:35:16, Note,5
12/11/2012, 12:35:16, Note,5
12/11/2012, 12:35:17, Note,6
12/11/2012, 12:35:17, Note,7
12/11/2012, 12:35:17, Note,5
12/11/2012, 12:35:17, Note,6
12/11/2012, 12:35:17, Switching to instrument 1
12/11/2012, 12:35:17, Note,7
12/11/2012, 12:35:18, Switching to instrument 2
12/11/2012, 12:35:18, Note,1
12/11/2012, 12:35:18, Note,4
12/11/2012, 12:35:19, Switching to instrument 3
12/11/2012, 12:35:19, Note,1
12/11/2012, 12:35:20, Note,1
12/11/2012, 12:35:21, Note,1
12/11/2012, 12:35:21, Note,1
12/11/2012, 12:35:21, Note,1
12/11/2012, 12:35:21, Note,1
12/11/2012, 12:35:21, Note,1
12/11/2012, 12:35:22, Note,1
12/11/2012, 12:35:22, Note,1
12/11/2012, 12:35:22, Note,4
12/11/2012, 12:35:23, Note,1
12/11/2012, 12:35:24, Note,4
12/11/2012, 12:35:24, Switching to instrument 4
12/11/2012, 12:35:24, Note,4
12/11/2012, 12:35:25, Switching to noises
12/11/2012, 12:35:26, Switching to instrument 0
12/11/2012, 12:35:26, Note,4
12/11/2012, 12:35:27, Note,4
12/11/2012, 12:35:28, Switching to instrument 1
12/11/2012, 12:35:30, Note,4
12/11/2012, 12:35:30, Note,4
12/11/2012, 12:35:30, Switching to instrument 2
12/11/2012, 12:35:32, Note,4
12/11/2012, 12:35:32, Switching to instrument 3
12/11/2012, 12:35:32, Note,4
12/11/2012, 12:35:34, Note,4
12/11/2012, 12:35:34, Switching to instrument 4
12/11/2012, 12:35:34, Note,4
12/11/2012, 12:35:36, Note,4
12/11/2012, 12:35:36, Note,4
12/11/2012, 12:35:36, Note,1
12/11/2012, 12:35:36, Note,4
12/11/2012, 12:35:36, Switching to noises
12/11/2012, 12:35:36, Note,4
12/11/2012, 12:35:37, Switching to instrument 0
12/11/2012, 12:35:38, Switching to instrument 1
12/11/2012, 12:35:38, Switching to instrument 2
12/11/2012, 12:35:40, Note,1
12/11/2012, 12:35:41, Note,4
12/11/2012, 12:35:41, Switching to instrument 3
12/11/2012, 12:35:41, Note,4
12/11/2012, 12:35:41, Switching to instrument 4
12/11/2012, 12:35:41, Switching to noises
12/11/2012, 12:35:41, Switching to instrument 0
12/11/2012, 12:35:43, Switching to instrument 1
12/11/2012, 12:35:44, Note,4
12/11/2012, 12:35:44, Note,4
12/11/2012, 12:35:44, Note,4
12/11/2012, 12:35:47, Note,4
12/11/2012, 12:35:47, Note,4
12/11/2012, 12:35:48, Note,4
12/11/2012, 12:35:49, Note,4
12/11/2012, 12:35:49, Note,4
12/11/2012, 12:35:51, Note,4
12/11/2012, 12:35:51, Note,1
12/11/2012, 12:35:51, Switching to instrument 2
12/11/2012, 12:35:51, Note,1
12/11/2012, 12:35:51, Note,1
12/11/2012, 12:35:52, Note,1
12/11/2012, 12:35:52, Note,5
12/11/2012, 12:35:53, Note,1
12/11/2012, 12:35:53, Note,5
12/11/2012, 12:35:54, Note,4
12/11/2012, 12:35:54, Note,4
12/11/2012, 12:35:56, Note,4
12/11/2012, 12:35:56, Note,1
12/11/2012, 12:35:56, Note,4
12/11/2012, 12:35:56, Note,1
12/11/2012, 12:35:57, Note,4
12/11/2012, 12:35:57, Note,4
12/11/2012, 12:35:58, Note,1
12/11/2012, 12:35:58, Note,4
12/11/2012, 12:35:59, Note,4
12/11/2012, 12:35:59, Note,4
12/11/2012, 12:35:59, Note,4
12/11/2012, 12:35:59, Note,4
12/11/2012, 12:36:03, Note,1
12/11/2012, 12:36:03, Note,1
12/11/2012, 12:36:04, Note,1
12/11/2012, 12:36:05, Note,4
12/11/2012, 12:36:05, Note,4
12/11/2012, 12:36:06, Note,4
12/11/2012, 12:36:07, Note,4
12/11/2012, 12:36:07, Note,1
12/11/2012, 12:36:08, Note,4
12/11/2012, 12:36:09, Note,4
12/11/2012, 12:36:11, Note,1
12/11/2012, 12:36:11, Note,4
12/11/2012, 12:36:11, Note,4
12/11/2012, 12:36:12, Note,1
12/11/2012, 12:36:12, Note,4
12/11/2012, 12:36:12, Note,1
12/11/2012, 12:36:13, Note,4
12/11/2012, 12:36:16, Note,4
12/11/2012, 12:36:16, Note,1
12/11/2012, 12:36:16, Note,1
12/11/2012, 12:36:16, Note,4
12/11/2012, 12:36:17, Note,4
12/11/2012, 12:36:18, Note,4
12/11/2012, 12:36:18, Note,4
12/11/2012, 12:36:18, Note,1
12/11/2012, 12:36:19, Note,4
12/11/2012, 12:36:19, Note,4
12/11/2012, 12:36:20, Note,4
12/11/2012, 12:36:20, Note,4
12/11/2012, 12:36:20, Note,4
12/11/2012, 12:36:20, Note,4
12/11/2012, 12:36:21, Note,4
12/11/2012, 12:36:21, Note,1
12/11/2012, 12:36:21, Note,4
12/11/2012, 12:36:21, Note,4
12/11/2012, 12:36:22, Note,4
12/11/2012, 12:36:22, Note,4
12/11/2012, 12:36:23, Note,4
12/11/2012, 12:36:24, Note,4
12/11/2012, 12:36:27, Note,1
12/11/2012, 12:36:29, Note,4
12/11/2012, 12:36:29, Note,4
12/11/2012, 12:36:29, Note,4
12/11/2012, 12:36:29, Note,5
12/11/2012, 12:36:29, Note,4
12/11/2012, 12:36:31, Note,5
12/11/2012, 12:36:31, Note,4
12/11/2012, 12:36:32, Note,4
12/11/2012, 12:36:32, Note,4
12/11/2012, 12:36:32, Note,4
12/11/2012, 12:36:32, Note,4
12/11/2012, 12:36:38, Note,1
12/11/2012, 12:36:40, Note,4
12/11/2012, 12:36:42, Note,4
12/11/2012, 12:36:42, Note,4
12/11/2012, 12:36:43, Note,4
12/11/2012, 12:36:43, Note,4
12/11/2012, 12:36:44, Note,4
12/11/2012, 12:36:44, Note,4
12/11/2012, 12:36:44, Note,1
12/11/2012, 12:36:45, Note,4
12/11/2012, 12:36:47, Note,4
12/11/2012, 12:36:48, Note,4
12/11/2012, 12:36:49, Note,4
12/11/2012, 12:36:50, Note,4
12/11/2012, 12:36:50, Note,4
12/11/2012, 12:36:50, Note,4
12/11/2012, 12:36:50, Note,1
12/11/2012, 12:36:51, Note,4
12/11/2012, 12:36:54, Note,4
12/11/2012, 12:36:54, Note,4
12/11/2012, 12:36:55, Note,4
12/11/2012, 12:36:55, Note,4
12/11/2012, 12:36:55, Note,4
12/11/2012, 12:36:56, Note,4
12/11/2012, 12:36:57, Note,4
12/11/2012, 12:36:58, Note,4
12/11/2012, 12:36:58, Note,1
12/11/2012, 12:37:01, Note,4
12/11/2012, 12:37:01, Note,1
12/11/2012, 12:37:01, Note,1
12/11/2012, 12:37:02, Note,4
12/11/2012, 12:37:04, Note,4
12/11/2012, 12:37:05, Note,1
12/11/2012, 12:37:05, Note,4
12/11/2012, 12:37:05, Note,4
12/11/2012, 12:37:07, Note,4
12/11/2012, 12:37:07, Note,1
12/11/2012, 12:37:09, Note,4
12/11/2012, 12:37:11, Note,4
12/11/2012, 12:37:11, Note,4
12/11/2012, 12:37:11, Note,4
12/11/2012, 12:37:12, Note,4
12/11/2012, 12:37:13, Note,4
12/11/2012, 12:37:13, Note,4
12/11/2012, 12:37:15, Note,4
12/11/2012, 12:37:16, Note,1
12/11/2012, 12:37:16, Note,4
12/11/2012, 12:37:16, Note,4
12/11/2012, 12:37:16, Note,4
12/11/2012, 12:37:17, Note,4
12/11/2012, 12:37:18, Note,4
12/11/2012, 12:37:19, Note,4
12/11/2012, 12:37:19, Note,4
12/11/2012, 12:37:19, Note,4
12/11/2012, 12:37:20, Note,4
12/11/2012, 12:37:20, Note,1
12/11/2012, 12:37:21, Note,4
12/11/2012, 12:37:21, Note,1
12/11/2012, 12:37:21, Note,1
12/11/2012, 12:37:21, Note,4
12/11/2012, 12:37:21, Note,4
12/11/2012, 12:37:23, Note,4
12/11/2012, 12:37:23, Note,4
12/11/2012, 12:37:25, Note,4
12/11/2012, 12:37:28, Note,4
12/11/2012, 12:37:29, Note,4
12/11/2012, 12:37:29, Note,4
12/11/2012, 12:37:29, Note,1
12/11/2012, 12:37:29, Note,1
12/11/2012, 12:37:30, Note,4
12/11/2012, 12:37:31, Note,4
12/11/2012, 12:37:31, Note,4
12/11/2012, 12:37:31, Note,4
12/11/2012, 12:37:33, Note,4
12/11/2012, 12:37:33, Note,4
12/11/2012, 12:37:34, Note,1
12/11/2012, 12:37:34, Note,4
12/11/2012, 12:37:35, Note,4
12/11/2012, 12:37:37, Note,4
12/11/2012, 12:37:37, Note,4
12/11/2012, 12:37:37, Note,4
12/11/2012, 12:37:38, Note,4
12/11/2012, 12:37:38, Note,4
12/11/2012, 12:37:40, Note,5
12/11/2012, 12:37:40, Note,5
12/11/2012, 12:37:41, Note,4
12/11/2012, 12:37:41, Note,1
12/11/2012, 12:37:42, Note,4
12/11/2012, 12:37:43, Note,4
12/11/2012, 12:37:45, Note,4
12/11/2012, 12:37:45, Note,4
12/11/2012, 12:37:45, Note,1
12/11/2012, 12:37:47, Note,4
12/11/2012, 12:37:47, Note,4
12/11/2012, 12:37:48, Note,1
12/11/2012, 12:37:49, Note,4
12/11/2012, 12:37:50, Note,4
12/11/2012, 12:37:50, Note,4
12/11/2012, 12:37:51, Note,4
12/11/2012, 12:37:51, Note,4
12/11/2012, 12:37:51, Note,4
12/11/2012, 12:37:52, Note,4
12/11/2012, 12:37:52, Note,4
12/11/2012, 12:37:52, Note,4
12/11/2012, 12:37:52, Note,4
12/11/2012, 12:37:53, Note,4
12/11/2012, 12:37:53, Note,5
12/11/2012, 12:37:53, Note,4
12/11/2012, 12:37:54, Note,4
12/11/2012, 12:37:54, Note,1
12/11/2012, 12:37:54, Note,4
12/11/2012, 12:37:55, Note,4
12/11/2012, 12:37:55, Note,1
12/11/2012, 12:37:55, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:56, Note,4
12/11/2012, 12:37:58, Note,4
12/11/2012, 12:37:58, Note,4
12/11/2012, 12:37:59, Note,1
12/11/2012, 12:38:00, Note,4
12/11/2012, 12:38:01, Note,4
12/11/2012, 12:38:01, Note,4
12/11/2012, 12:38:01, Note,4
12/11/2012, 12:38:02, Note,4
12/11/2012, 12:38:04, Note,4
12/11/2012, 12:38:06, Note,4
12/11/2012, 12:38:06, Note,5
12/11/2012, 12:38:07, Note,1
12/11/2012, 12:38:07, Note,4
12/11/2012, 12:38:08, Note,4
12/11/2012, 12:38:09, Note,4
12/11/2012, 12:38:09, Note,4
12/11/2012, 12:38:09, Note,1
12/11/2012, 12:38:09, Note,4
12/11/2012, 12:38:11, Note,1
12/11/2012, 12:38:12, Note,4
12/11/2012, 12:38:12, Note,1
12/11/2012, 12:38:13, Note,4
12/11/2012, 12:38:15, Note,4
12/11/2012, 12:38:16, Note,4
12/11/2012, 12:38:18, Note,4
12/11/2012, 12:38:19, Note,4
12/11/2012, 12:38:20, Note,4
12/11/2012, 12:38:21, Note,4
12/11/2012, 12:38:21, Note,4
12/11/2012, 12:38:21, Note,4
12/11/2012, 12:38:23, Note,4
12/11/2012, 12:38:23, Note,1
12/11/2012, 12:38:23, Note,4
12/11/2012, 12:38:23, Note,1
12/11/2012, 12:38:26, Note,1
12/11/2012, 12:38:28, Note,4
12/11/2012, 12:38:28, Note,4
12/11/2012, 12:38:29, Note,4
12/11/2012, 12:38:29, Note,4
12/11/2012, 12:38:29, Note,4
12/11/2012, 12:38:29, Note,4
12/11/2012, 12:38:29, Note,4
12/11/2012, 12:38:30, Note,4
12/11/2012, 12:38:30, Note,4
12/11/2012, 12:38:30, Note,4
12/11/2012, 12:38:31, Note,4
12/11/2012, 12:38:31, Note,4
12/11/2012, 12:38:31, Note,4
12/11/2012, 12:38:31, Note,4
12/11/2012, 12:38:32, Note,4
12/11/2012, 12:38:32, Note,4
12/11/2012, 12:38:34, Note,4
12/11/2012, 12:38:34, Note,1
12/11/2012, 12:38:34, Note,1
12/11/2012, 12:38:35, Note,4
12/11/2012, 12:38:35, Note,1
12/11/2012, 12:38:35, Note,4
12/11/2012, 12:38:35, Note,5
12/11/2012, 12:38:36, Note,4
12/11/2012, 12:38:36, Note,4
12/11/2012, 12:38:38, Note,4
12/11/2012, 12:38:38, Note,4
12/11/2012, 12:38:39, Note,4
12/11/2012, 12:38:40, Note,4
12/11/2012, 12:38:40, Note,4
12/11/2012, 12:38:40, Note,4
12/11/2012, 12:38:41, Note,4
12/11/2012, 12:38:41, Note,4
12/11/2012, 12:38:42, Note,4
12/11/2012, 12:38:42, Note,4
12/11/2012, 12:38:43, Note,4
12/11/2012, 12:38:43, Note,4
12/11/2012, 12:38:43, Note,1
12/11/2012, 12:38:44, Note,4
12/11/2012, 12:38:45, Note,4
12/11/2012, 12:38:45, Note,4
12/11/2012, 12:38:46, Note,4
12/11/2012, 12:38:46, Note,1
12/11/2012, 12:38:46, Note,4
12/11/2012, 12:38:46, Note,4
12/11/2012, 12:38:47, Note,4
12/11/2012, 12:38:47, Note,4
12/11/2012, 12:38:48, Note,4
12/11/2012, 12:38:48, Note,4
12/11/2012, 12:38:48, Note,4
12/11/2012, 12:38:48, Note,4
12/11/2012, 12:38:48, Note,1
12/11/2012, 12:38:50, Note,4
12/11/2012, 12:38:52, Note,4
12/11/2012, 12:38:52, Note,4
12/11/2012, 12:38:52, Note,4
12/11/2012, 12:38:53, Note,4
12/11/2012, 12:38:53, Note,4
12/11/2012, 12:38:54, Note,4
12/11/2012, 12:38:55, Note,1
12/11/2012, 12:38:55, Note,4
12/11/2012, 12:38:55, Note,4
12/11/2012, 12:38:58, Note,4
12/11/2012, 12:38:59, Note,1
12/11/2012, 12:39:00, Note,4
12/11/2012, 12:39:00, Note,1
12/11/2012, 12:39:01, Note,1
12/11/2012, 12:39:02, Note,4
12/11/2012, 12:39:02, Note,4
12/11/2012, 12:39:03, Note,4
12/11/2012, 12:39:03, Note,4
12/11/2012, 12:39:03, Note,4
12/11/2012, 12:39:03, Note,4
12/11/2012, 12:39:04, Note,4
12/11/2012, 12:39:05, Note,4
12/11/2012, 12:39:05, Note,4
12/11/2012, 12:39:06, Note,4
12/11/2012, 12:39:06, Note,5
12/11/2012, 12:39:06, Note,4
12/11/2012, 12:39:06, Note,4
12/11/2012, 12:39:06, Note,4
12/11/2012, 12:39:07, Note,4
12/11/2012, 12:39:09, Note,1
12/11/2012, 12:39:09, Note,1
12/11/2012, 12:39:09, Note,4
12/11/2012, 12:39:09, Note,4
12/11/2012, 12:39:09, Note,4
12/11/2012, 12:39:10, Note,1
12/11/2012, 12:39:10, Note,1
12/11/2012, 12:39:11, Note,4
12/11/2012, 12:39:11, Note,4
12/11/2012, 12:39:11, Note,1
12/11/2012, 12:39:12, Note,1
12/11/2012, 12:39:13, Note,4
12/11/2012, 12:39:15, Note,1
12/11/2012, 12:39:15, Note,4
12/11/2012, 12:39:15, Note,4
12/11/2012, 12:39:15, Note,4
12/11/2012, 12:39:15, Note,4
12/11/2012, 12:39:17, Note,1
12/11/2012, 12:39:17, Note,4
12/11/2012, 12:39:17, Note,4
12/11/2012, 12:39:18, Note,4
12/11/2012, 12:39:18, Note,4
12/11/2012, 12:39:19, Note,4
12/11/2012, 12:39:19, Note,4
12/11/2012, 12:39:19, Note,4
12/11/2012, 12:39:21, Note,4
12/11/2012, 12:39:22, Note,4
12/11/2012, 12:39:22, Note,1
12/11/2012, 12:39:23, Note,4
12/11/2012, 12:39:24, Note,4
12/11/2012, 12:39:24, Note,4
12/11/2012, 12:39:25, Note,4
12/11/2012, 12:39:25, Note,4
12/11/2012, 12:39:26, Note,4
12/11/2012, 12:39:26, Note,4
12/11/2012, 12:39:27, Note,4
12/11/2012, 12:39:29, Note,4
12/11/2012, 12:39:30, Note,4
12/11/2012, 12:39:32, Note,1
12/11/2012, 12:39:33, Note,1
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:33, Note,1
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:33, Note,4
12/11/2012, 12:39:34, Note,4
12/11/2012, 12:39:34, Note,4
12/11/2012, 12:39:35, Note,4
12/11/2012, 12:39:35, Note,4
12/11/2012, 12:39:36, Note,4
12/11/2012, 12:39:36, Note,4
12/11/2012, 12:39:37, Note,4
12/11/2012, 12:39:37, Note,4
12/11/2012, 12:39:38, Note,4
12/11/2012, 12:39:38, Note,5
12/11/2012, 12:39:38, Note,4
12/11/2012, 12:39:38, Note,4
12/11/2012, 12:39:38, Note,4
12/11/2012, 12:39:39, Note,4
12/11/2012, 12:39:39, Note,4
12/11/2012, 12:39:39, Note,4
12/11/2012, 12:39:40, Note,4
12/11/2012, 12:39:40, Note,4
12/11/2012, 12:39:40, Note,1
12/11/2012, 12:39:40, Note,4
12/11/2012, 12:39:41, Note,4
12/11/2012, 12:39:42, Note,1
12/11/2012, 12:39:42, Note,4
12/11/2012, 12:39:42, Note,4
12/11/2012, 12:39:42, Note,4
12/11/2012, 12:39:42, Note,4
12/11/2012, 12:39:42, Note,4
12/11/2012, 12:39:43, Note,4
12/11/2012, 12:39:43, Note,1
12/11/2012, 12:39:43, Note,4
12/11/2012, 12:39:43, Note,4
12/11/2012, 12:39:44, Note,4
12/11/2012, 12:39:44, Note,4
12/11/2012, 12:39:44, Note,4
12/11/2012, 12:39:44, Note,4
12/11/2012, 12:39:45, Note,1
12/11/2012, 12:39:46, Note,4
12/11/2012, 12:39:46, Note,4
12/11/2012, 12:39:47, Note,4
12/11/2012, 12:39:48, Note,1
12/11/2012, 12:39:48, Note,4
12/11/2012, 12:39:49, Note,4
12/11/2012, 12:39:49, Note,4
12/11/2012, 12:39:51, Note,4
12/11/2012, 12:39:51, Note,4
12/11/2012, 12:39:52, Note,1
12/11/2012, 12:39:55, Note,4
12/11/2012, 12:39:55, Note,1
12/11/2012, 12:39:56, Note,4
12/11/2012, 12:39:56, Note,4
12/11/2012, 12:39:59, Note,4
12/11/2012, 12:39:59, Note,4
12/11/2012, 12:40:00, Note,4
12/11/2012, 12:40:00, Note,4
12/11/2012, 12:40:00, Note,4
12/11/2012, 12:40:01, Note,4
12/11/2012, 12:40:01, Note,5
12/11/2012, 12:40:02, Note,4
12/11/2012, 12:40:02, Note,4
12/11/2012, 12:40:02, Note,4
12/11/2012, 12:40:03, Note,4
12/11/2012, 12:40:04, Note,4
12/11/2012, 12:40:05, Note,4
